time,ghi_wm2,temp_c,cloud_pct
2025-07-01 00:00:00,0.0,25.4,100.0
2025-07-01 00:15:00,0.0,25.325,100.0
2025-07-01 00:30:00,0.0,25.25,100.0
2025-07-01 00:45:00,0.0,25.175,100.0
2025-07-01 01:00:00,0.0,25.1,100.0
2025-07-01 01:15:00,0.0,24.975,100.0
2025-07-01 01:30:00,0.0,24.85,100.0
2025-07-01 01:45:00,0.0,24.725,100.0
2025-07-01 02:00:00,0.0,24.6,100.0
2025-07-01 02:15:00,0.0,24.575,100.0
2025-07-01 02:30:00,0.0,24.55,100.0
2025-07-01 02:45:00,0.0,24.525,100.0
2025-07-01 03:00:00,0.0,24.5,100.0
2025-07-01 03:15:00,0.0,24.525000000000002,100.0
2025-07-01 03:30:00,0.0,24.55,100.0
2025-07-01 03:45:00,0.0,24.575000000000003,100.0
2025-07-01 04:00:00,0.0,24.6,100.0
2025-07-01 04:15:00,0.0,24.650000000000002,100.0
2025-07-01 04:30:00,0.0,24.700000000000003,100.0
2025-07-01 04:45:00,0.0,24.75,100.0
2025-07-01 05:00:00,0.0,24.8,100.0
2025-07-01 05:15:00,3.0,24.775,100.0
2025-07-01 05:30:00,6.0,24.75,100.0
2025-07-01 05:45:00,9.0,24.724999999999998,100.0
2025-07-01 06:00:00,12.0,24.7,100.0
2025-07-01 06:15:00,14.25,24.725,99.75
2025-07-01 06:30:00,16.5,24.75,99.5
2025-07-01 06:45:00,18.75,24.775000000000002,99.25
2025-07-01 07:00:00,21.0,24.8,99.0
2025-07-01 07:15:00,40.25,25.0,99.25
2025-07-01 07:30:00,59.5,25.200000000000003,99.5
2025-07-01 07:45:00,78.75,25.400000000000002,99.75
2025-07-01 08:00:00,98.0,25.6,100.0
2025-07-01 08:15:00,89.25,25.575,100.0
2025-07-01 08:30:00,80.5,25.55,100.0
2025-07-01 08:45:00,71.75,25.525,100.0
2025-07-01 09:00:00,63.0,25.5,100.0
2025-07-01 09:15:00,98.25,25.8,100.0
2025-07-01 09:30:00,133.5,26.099999999999998,100.0
2025-07-01 09:45:00,168.75,26.4,100.0
2025-07-01 10:00:00,204.0,26.7,100.0
2025-07-01 10:15:00,251.0,27.05,100.0
2025-07-01 10:30:00,298.0,27.400000000000002,100.0
2025-07-01 10:45:00,345.0,27.75,100.0
2025-07-01 11:00:00,392.0,28.1,100.0
2025-07-01 11:15:00,463.0,28.5,100.0
2025-07-01 11:30:00,534.0,28.900000000000002,100.0
2025-07-01 11:45:00,605.0,29.3,100.0
2025-07-01 12:00:00,676.0,29.7,100.0
2025-07-01 12:15:00,721.5,30.0,99.75
2025-07-01 12:30:00,767.0,30.299999999999997,99.5
2025-07-01 12:45:00,812.5,30.599999999999998,99.25
2025-07-01 13:00:00,858.0,30.9,99.0
2025-07-01 13:15:00,843.75,30.974999999999998,98.0
2025-07-01 13:30:00,829.5,31.05,97.0
2025-07-01 13:45:00,815.25,31.125,96.0
2025-07-01 14:00:00,801.0,31.2,95.0
2025-07-01 14:15:00,742.5,31.075,96.0
2025-07-01 14:30:00,684.0,30.95,97.0
2025-07-01 14:45:00,625.5,30.825,98.0
2025-07-01 15:00:00,567.0,30.7,99.0
2025-07-01 15:15:00,506.75,30.325,99.25
2025-07-01 15:30:00,446.5,29.95,99.5
2025-07-01 15:45:00,386.25,29.575,99.75
2025-07-01 16:00:00,326.0,29.2,100.0
2025-07-01 16:15:00,306.75,29.15,100.0
2025-07-01 16:30:00,287.5,29.099999999999998,100.0
2025-07-01 16:45:00,268.25,29.05,100.0
2025-07-01 17:00:00,249.0,29.0,100.0
2025-07-01 17:15:00,207.75,28.849999999999998,100.0
2025-07-01 17:30:00,166.5,28.7,100.0
2025-07-01 17:45:00,125.25,28.549999999999997,100.0
2025-07-01 18:00:00,84.0,28.4,100.0
2025-07-01 18:15:00,67.0,28.224999999999998,100.0
2025-07-01 18:30:00,50.0,28.049999999999997,100.0
2025-07-01 18:45:00,32.99999999999999,27.875,100.0
2025-07-01 19:00:00,16.0,27.7,100.0
2025-07-01 19:15:00,12.0,27.599999999999998,100.0
2025-07-01 19:30:00,8.0,27.5,100.0
2025-07-01 19:45:00,4.000000000000001,27.4,100.0
2025-07-01 20:00:00,0.0,27.3,100.0
2025-07-01 20:15:00,0.0,27.175,100.0
2025-07-01 20:30:00,0.0,27.05,100.0
2025-07-01 20:45:00,0.0,26.925,100.0
2025-07-01 21:00:00,0.0,26.8,100.0
2025-07-01 21:15:00,0.0,26.75,100.0
2025-07-01 21:30:00,0.0,26.7,100.0
2025-07-01 21:45:00,0.0,26.650000000000002,100.0
2025-07-01 22:00:00,0.0,26.6,100.0
2025-07-01 22:15:00,0.0,26.475,100.0
2025-07-01 22:30:00,0.0,26.35,100.0
2025-07-01 22:45:00,0.0,26.225,100.0
2025-07-01 23:00:00,0.0,26.1,100.0
2025-07-01 23:15:00,0.0,26.0,100.0
2025-07-01 23:30:00,0.0,25.900000000000002,100.0
2025-07-01 23:45:00,0.0,25.8,100.0
2025-07-02 00:00:00,0.0,25.7,100.0
2025-07-02 00:15:00,0.0,25.525,100.0
2025-07-02 00:30:00,0.0,25.349999999999998,100.0
2025-07-02 00:45:00,0.0,25.175,100.0
2025-07-02 01:00:00,0.0,25.0,100.0
2025-07-02 01:15:00,0.0,24.974999999999998,100.0
2025-07-02 01:30:00,0.0,24.95,100.0
2025-07-02 01:45:00,0.0,24.924999999999997,100.0
2025-07-02 02:00:00,0.0,24.9,100.0
2025-07-02 02:15:00,0.0,24.849999999999998,100.0
2025-07-02 02:30:00,0.0,24.799999999999997,100.0
2025-07-02 02:45:00,0.0,24.75,100.0
2025-07-02 03:00:00,0.0,24.7,100.0
2025-07-02 03:15:00,0.0,24.75,100.0
2025-07-02 03:30:00,0.0,24.8,100.0
2025-07-02 03:45:00,0.0,24.849999999999998,100.0
2025-07-02 04:00:00,0.0,24.9,100.0
2025-07-02 04:15:00,0.0,24.849999999999998,100.0
2025-07-02 04:30:00,0.0,24.799999999999997,100.0
2025-07-02 04:45:00,0.0,24.75,100.0
2025-07-02 05:00:00,0.0,24.7,100.0
2025-07-02 05:15:00,3.0,24.725,100.0
2025-07-02 05:30:00,6.0,24.75,100.0
2025-07-02 05:45:00,9.0,24.775000000000002,100.0
2025-07-02 06:00:00,12.0,24.8,100.0
2025-07-02 06:15:00,26.25,24.900000000000002,100.0
2025-07-02 06:30:00,40.5,25.0,100.0
2025-07-02 06:45:00,54.75,25.1,100.0
2025-07-02 07:00:00,69.0,25.2,100.0
2025-07-02 07:15:00,124.5,25.7,100.0
2025-07-02 07:30:00,180.0,26.2,100.0
2025-07-02 07:45:00,235.5,26.7,100.0
2025-07-02 08:00:00,291.0,27.2,100.0
2025-07-02 08:15:00,283.0,27.2,100.0
2025-07-02 08:30:00,275.0,27.2,100.0
2025-07-02 08:45:00,267.0,27.2,100.0
2025-07-02 09:00:00,259.0,27.2,100.0
2025-07-02 09:15:00,233.75,27.15,100.0
2025-07-02 09:30:00,208.5,27.099999999999998,100.0
2025-07-02 09:45:00,183.25,27.05,100.0
2025-07-02 10:00:00,158.0,27.0,100.0
2025-07-02 10:15:00,188.0,27.175,100.0
2025-07-02 10:30:00,218.0,27.35,100.0
2025-07-02 10:45:00,248.0,27.525,100.0
2025-07-02 11:00:00,278.0,27.7,100.0
2025-07-02 11:15:00,309.25,27.875,100.0
2025-07-02 11:30:00,340.5,28.05,100.0
2025-07-02 11:45:00,371.75,28.224999999999998,100.0
2025-07-02 12:00:00,403.0,28.4,100.0
2025-07-02 12:15:00,465.25,28.825,100.0
2025-07-02 12:30:00,527.5,29.25,100.0
2025-07-02 12:45:00,589.75,29.675,100.0
2025-07-02 13:00:00,652.0,30.1,100.0
2025-07-02 13:15:00,596.0,30.075,100.0
2025-07-02 13:30:00,540.0,30.05,100.0
2025-07-02 13:45:00,484.0,30.025,100.0
2025-07-02 14:00:00,428.0,30.0,100.0
2025-07-02 14:15:00,439.25,30.075,100.0
2025-07-02 14:30:00,450.5,30.150000000000002,100.0
2025-07-02 14:45:00,461.75,30.225,100.0
2025-07-02 15:00:00,473.0,30.3,100.0
2025-07-02 15:15:00,431.75,29.6,100.0
2025-07-02 15:30:00,390.5,28.900000000000002,100.0
2025-07-02 15:45:00,349.25,28.2,100.0
2025-07-02 16:00:00,308.0,27.5,100.0
2025-07-02 16:15:00,266.0,27.425,99.75
2025-07-02 16:30:00,224.0,27.349999999999998,99.5
2025-07-02 16:45:00,182.0,27.275,99.25
2025-07-02 17:00:00,140.0,27.2,99.0
2025-07-02 17:15:00,136.25,27.275,99.25
2025-07-02 17:30:00,132.5,27.35,99.5
2025-07-02 17:45:00,128.75,27.425,99.75
2025-07-02 18:00:00,125.0,27.5,100.0
2025-07-02 18:15:00,98.25,27.325,100.0
2025-07-02 18:30:00,71.5,27.15,100.0
2025-07-02 18:45:00,44.75,26.975,100.0
2025-07-02 19:00:00,18.0,26.8,100.0
2025-07-02 19:15:00,13.5,26.775,99.75
2025-07-02 19:30:00,9.0,26.75,99.5
2025-07-02 19:45:00,4.5,26.724999999999998,99.25
2025-07-02 20:00:00,0.0,26.7,99.0
2025-07-02 20:15:00,0.0,26.599999999999998,86.5
2025-07-02 20:30:00,0.0,26.5,74.0
2025-07-02 20:45:00,0.0,26.4,61.5
2025-07-02 21:00:00,0.0,26.3,49.0
2025-07-02 21:15:00,0.0,26.275,59.0
2025-07-02 21:30:00,0.0,26.25,69.0
2025-07-02 21:45:00,0.0,26.224999999999998,79.0
2025-07-02 22:00:00,0.0,26.2,89.0
2025-07-02 22:15:00,0.0,26.075,89.5
2025-07-02 22:30:00,0.0,25.95,90.0
2025-07-02 22:45:00,0.0,25.825,90.5
2025-07-02 23:00:00,0.0,25.7,91.0
2025-07-02 23:15:00,0.0,25.575,93.25
2025-07-02 23:30:00,0.0,25.45,95.5
2025-07-02 23:45:00,0.0,25.325,97.75
2025-07-03 00:00:00,0.0,25.2,100.0
2025-07-03 00:15:00,0.0,25.075,100.0
2025-07-03 00:30:00,0.0,24.95,100.0
2025-07-03 00:45:00,0.0,24.825,100.0
2025-07-03 01:00:00,0.0,24.7,100.0
2025-07-03 01:15:00,0.0,24.7,100.0
2025-07-03 01:30:00,0.0,24.7,100.0
2025-07-03 01:45:00,0.0,24.7,100.0
2025-07-03 02:00:00,0.0,24.7,100.0
2025-07-03 02:15:00,0.0,24.65,100.0
2025-07-03 02:30:00,0.0,24.599999999999998,100.0
2025-07-03 02:45:00,0.0,24.55,100.0
2025-07-03 03:00:00,0.0,24.5,100.0
2025-07-03 03:15:00,0.0,24.474999999999998,100.0
2025-07-03 03:30:00,0.0,24.45,100.0
2025-07-03 03:45:00,0.0,24.424999999999997,100.0
2025-07-03 04:00:00,0.0,24.4,100.0
2025-07-03 04:15:00,0.0,24.4,100.0
2025-07-03 04:30:00,0.0,24.4,100.0
2025-07-03 04:45:00,0.0,24.4,100.0
2025-07-03 05:00:00,0.0,24.4,100.0
2025-07-03 05:15:00,1.7500000000000002,24.325,100.0
2025-07-03 05:30:00,3.5000000000000004,24.25,100.0
2025-07-03 05:45:00,5.250000000000001,24.175,100.0
2025-07-03 06:00:00,7.0,24.1,100.0
2025-07-03 06:15:00,14.0,24.125,100.0
2025-07-03 06:30:00,21.0,24.15,100.0
2025-07-03 06:45:00,28.000000000000004,24.175,100.0
2025-07-03 07:00:00,35.0,24.2,100.0
2025-07-03 07:15:00,81.0,24.9,100.0
2025-07-03 07:30:00,127.0,25.599999999999998,100.0
2025-07-03 07:45:00,173.0,26.3,100.0
2025-07-03 08:00:00,219.0,27.0,100.0
2025-07-03 08:15:00,233.75,27.150000000000002,100.0
2025-07-03 08:30:00,248.5,27.3,100.0
2025-07-03 08:45:00,263.25,27.450000000000003,100.0
2025-07-03 09:00:00,278.0,27.6,100.0
2025-07-03 09:15:00,322.25,27.900000000000002,100.0
2025-07-03 09:30:00,366.5,28.2,100.0
2025-07-03 09:45:00,410.75,28.5,100.0
2025-07-03 10:00:00,455.0,28.8,100.0
2025-07-03 10:15:00,414.25,28.825,100.0
2025-07-03 10:30:00,373.5,28.849999999999998,100.0
2025-07-03 10:45:00,332.75,28.875,100.0
2025-07-03 11:00:00,292.0,28.9,100.0
2025-07-03 11:15:00,311.0,28.474999999999998,100.0
2025-07-03 11:30:00,330.0,28.049999999999997,100.0
2025-07-03 11:45:00,349.0,27.625,100.0
2025-07-03 12:00:00,368.0,27.2,100.0
2025-07-03 12:15:00,327.75,26.925,100.0
2025-07-03 12:30:00,287.5,26.650000000000002,100.0
2025-07-03 12:45:00,247.25,26.375,100.0
2025-07-03 13:00:00,207.0,26.1,100.0
2025-07-03 13:15:00,222.0,26.3,100.0
2025-07-03 13:30:00,237.0,26.5,100.0
2025-07-03 13:45:00,252.0,26.7,100.0
2025-07-03 14:00:00,267.0,26.9,100.0
2025-07-03 14:15:00,309.5,27.349999999999998,100.0
2025-07-03 14:30:00,352.0,27.8,100.0
2025-07-03 14:45:00,394.5,28.25,100.0
2025-07-03 15:00:00,437.0,28.7,100.0
2025-07-03 15:15:00,402.0,28.725,100.0
2025-07-03 15:30:00,367.0,28.75,100.0
2025-07-03 15:45:00,332.0,28.775000000000002,100.0
2025-07-03 16:00:00,297.0,28.8,100.0
2025-07-03 16:15:00,279.75,28.775,100.0
2025-07-03 16:30:00,262.5,28.75,100.0
2025-07-03 16:45:00,245.25,28.724999999999998,100.0
2025-07-03 17:00:00,228.0,28.7,100.0
2025-07-03 17:15:00,193.0,28.575,100.0
2025-07-03 17:30:00,158.0,28.45,100.0
2025-07-03 17:45:00,123.0,28.325,100.0
2025-07-03 18:00:00,88.0,28.2,100.0
2025-07-03 18:15:00,69.5,27.849999999999998,99.75
2025-07-03 18:30:00,51.0,27.5,99.5
2025-07-03 18:45:00,32.5,27.15,99.25
2025-07-03 19:00:00,14.0,26.8,99.0
2025-07-03 19:15:00,10.5,26.875,99.25
2025-07-03 19:30:00,6.999999999999999,26.950000000000003,99.5
2025-07-03 19:45:00,3.499999999999999,27.025000000000002,99.75
2025-07-03 20:00:00,0.0,27.1,100.0
2025-07-03 20:15:00,0.0,26.975,100.0
2025-07-03 20:30:00,0.0,26.85,100.0
2025-07-03 20:45:00,0.0,26.725,100.0
2025-07-03 21:00:00,0.0,26.6,100.0
2025-07-03 21:15:00,0.0,26.475,100.0
2025-07-03 21:30:00,0.0,26.35,100.0
2025-07-03 21:45:00,0.0,26.225,100.0
2025-07-03 22:00:00,0.0,26.1,100.0
2025-07-03 22:15:00,0.0,26.0,100.0
2025-07-03 22:30:00,0.0,25.900000000000002,100.0
2025-07-03 22:45:00,0.0,25.8,100.0
2025-07-03 23:00:00,0.0,25.7,100.0
2025-07-03 23:15:00,0.0,25.599999999999998,100.0
2025-07-03 23:30:00,0.0,25.5,100.0
2025-07-03 23:45:00,0.0,25.4,100.0
2025-07-04 00:00:00,0.0,25.3,100.0
2025-07-04 00:15:00,0.0,25.275,100.0
2025-07-04 00:30:00,0.0,25.25,100.0
2025-07-04 00:45:00,0.0,25.224999999999998,100.0
2025-07-04 01:00:00,0.0,25.2,100.0
2025-07-04 01:15:00,0.0,25.125,100.0
2025-07-04 01:30:00,0.0,25.049999999999997,100.0
2025-07-04 01:45:00,0.0,24.974999999999998,100.0
2025-07-04 02:00:00,0.0,24.9,100.0
2025-07-04 02:15:00,0.0,24.95,100.0
2025-07-04 02:30:00,0.0,25.0,100.0
2025-07-04 02:45:00,0.0,25.05,100.0
2025-07-04 03:00:00,0.0,25.1,100.0
2025-07-04 03:15:00,0.0,25.025000000000002,100.0
2025-07-04 03:30:00,0.0,24.95,100.0
2025-07-04 03:45:00,0.0,24.875,100.0
2025-07-04 04:00:00,0.0,24.8,100.0
2025-07-04 04:15:00,0.0,24.75,100.0
2025-07-04 04:30:00,0.0,24.7,100.0
2025-07-04 04:45:00,0.0,24.650000000000002,100.0
2025-07-04 05:00:00,0.0,24.6,100.0
2025-07-04 05:15:00,3.75,24.675,88.75
2025-07-04 05:30:00,7.5,24.75,77.5
2025-07-04 05:45:00,11.25,24.825,66.25
2025-07-04 06:00:00,15.0,24.9,55.0
2025-07-04 06:15:00,44.25,25.15,59.75
2025-07-04 06:30:00,73.5,25.4,64.5
2025-07-04 06:45:00,102.75,25.65,69.25
2025-07-04 07:00:00,132.0,25.9,74.0
2025-07-04 07:15:00,178.0,26.424999999999997,75.75
2025-07-04 07:30:00,224.0,26.95,77.5
2025-07-04 07:45:00,270.0,27.474999999999998,79.25
2025-07-04 08:00:00,316.0,28.0,81.0
2025-07-04 08:15:00,375.0,28.35,81.25
2025-07-04 08:30:00,434.0,28.7,81.5
2025-07-04 08:45:00,493.0,29.05,81.75
2025-07-04 09:00:00,552.0,29.4,82.0
2025-07-04 09:15:00,580.5,29.55,86.5
2025-07-04 09:30:00,609.0,29.7,91.0
2025-07-04 09:45:00,637.5,29.85,95.5
2025-07-04 10:00:00,666.0,30.0,100.0
2025-07-04 10:15:00,656.75,30.1,100.0
2025-07-04 10:30:00,647.5,30.2,100.0
2025-07-04 10:45:00,638.25,30.3,100.0
2025-07-04 11:00:00,629.0,30.4,100.0
2025-07-04 11:15:00,663.25,30.575,100.0
2025-07-04 11:30:00,697.5,30.75,100.0
2025-07-04 11:45:00,731.75,30.925,100.0
2025-07-04 12:00:00,766.0,31.1,100.0
2025-07-04 12:15:00,757.75,31.175,99.75
2025-07-04 12:30:00,749.5,31.25,99.5
2025-07-04 12:45:00,741.25,31.325,99.25
2025-07-04 13:00:00,733.0,31.4,99.0
2025-07-04 13:15:00,738.25,31.299999999999997,99.25
2025-07-04 13:30:00,743.5,31.2,99.5
2025-07-04 13:45:00,748.75,31.099999999999998,99.75
2025-07-04 14:00:00,754.0,31.0,100.0
2025-07-04 14:15:00,642.25,30.15,100.0
2025-07-04 14:30:00,530.5,29.3,100.0
2025-07-04 14:45:00,418.75,28.45,100.0
2025-07-04 15:00:00,307.0,27.6,100.0
2025-07-04 15:15:00,267.25,27.650000000000002,100.0
2025-07-04 15:30:00,227.5,27.700000000000003,100.0
2025-07-04 15:45:00,187.75,27.75,100.0
2025-07-04 16:00:00,148.0,27.8,100.0
2025-07-04 16:15:00,172.0,28.075,100.0
2025-07-04 16:30:00,196.0,28.349999999999998,100.0
2025-07-04 16:45:00,220.0,28.625,100.0
2025-07-04 17:00:00,244.0,28.9,100.0
2025-07-04 17:15:00,210.75,28.775,100.0
2025-07-04 17:30:00,177.5,28.65,100.0
2025-07-04 17:45:00,144.25,28.525,100.0
2025-07-04 18:00:00,111.0,28.4,100.0
2025-07-04 18:15:00,87.25,28.175,100.0
2025-07-04 18:30:00,63.5,27.95,100.0
2025-07-04 18:45:00,39.75,27.725,100.0
2025-07-04 19:00:00,16.0,27.5,100.0
2025-07-04 19:15:00,12.0,27.6,100.0
2025-07-04 19:30:00,8.0,27.7,100.0
2025-07-04 19:45:00,4.000000000000001,27.8,100.0
2025-07-04 20:00:00,0.0,27.9,100.0
2025-07-04 20:15:00,0.0,27.75,100.0
2025-07-04 20:30:00,0.0,27.6,100.0
2025-07-04 20:45:00,0.0,27.45,100.0
2025-07-04 21:00:00,0.0,27.3,100.0
2025-07-04 21:15:00,0.0,27.2,92.0
2025-07-04 21:30:00,0.0,27.1,84.0
2025-07-04 21:45:00,0.0,27.0,76.0
2025-07-04 22:00:00,0.0,26.9,68.0
2025-07-04 22:15:00,0.0,26.799999999999997,75.75
2025-07-04 22:30:00,0.0,26.7,83.5
2025-07-04 22:45:00,0.0,26.599999999999998,91.25
2025-07-04 23:00:00,0.0,26.5,99.0
2025-07-04 23:15:00,0.0,26.425,99.25
2025-07-04 23:30:00,0.0,26.349999999999998,99.5
2025-07-04 23:45:00,0.0,26.275,99.75
2025-07-05 00:00:00,0.0,26.2,100.0
2025-07-05 00:15:00,0.0,26.075,100.0
2025-07-05 00:30:00,0.0,25.95,100.0
2025-07-05 00:45:00,0.0,25.825,100.0
2025-07-05 01:00:00,0.0,25.7,100.0
2025-07-05 01:15:00,0.0,25.675,98.75
2025-07-05 01:30:00,0.0,25.650000000000002,97.5
2025-07-05 01:45:00,0.0,25.625,96.25
2025-07-05 02:00:00,0.0,25.6,95.0
2025-07-05 02:15:00,0.0,25.525000000000002,89.75
2025-07-05 02:30:00,0.0,25.45,84.5
2025-07-05 02:45:00,0.0,25.375,79.25
2025-07-05 03:00:00,0.0,25.3,74.0
2025-07-05 03:15:00,0.0,25.2,78.0
2025-07-05 03:30:00,0.0,25.1,82.0
2025-07-05 03:45:00,0.0,25.0,86.0
2025-07-05 04:00:00,0.0,24.9,90.0
2025-07-05 04:15:00,0.0,24.875,87.25
2025-07-05 04:30:00,0.0,24.85,84.5
2025-07-05 04:45:00,0.0,24.825,81.75
2025-07-05 05:00:00,0.0,24.8,79.0
2025-07-05 05:15:00,4.25,24.95,79.0
2025-07-05 05:30:00,8.5,25.099999999999998,79.0
2025-07-05 05:45:00,12.750000000000002,25.25,79.0
2025-07-05 06:00:00,17.0,25.4,79.0
2025-07-05 06:15:00,51.25,25.775,80.0
2025-07-05 06:30:00,85.5,26.15,81.0
2025-07-05 06:45:00,119.75,26.525,82.0
2025-07-05 07:00:00,154.0,26.9,83.0
2025-07-05 07:15:00,188.5,27.4,87.25
2025-07-05 07:30:00,223.0,27.9,91.5
2025-07-05 07:45:00,257.5,28.4,95.75
2025-07-05 08:00:00,292.0,28.9,100.0
2025-07-05 08:15:00,331.5,29.174999999999997,99.75
2025-07-05 08:30:00,371.0,29.45,99.5
2025-07-05 08:45:00,410.5,29.724999999999998,99.25
2025-07-05 09:00:00,450.0,30.0,99.0
2025-07-05 09:15:00,504.5,30.275,95.25
2025-07-05 09:30:00,559.0,30.55,91.5
2025-07-05 09:45:00,613.5,30.825,87.75
2025-07-05 10:00:00,668.0,31.1,84.0
2025-07-05 10:15:00,707.5,31.325,78.25
2025-07-05 10:30:00,747.0,31.55,72.5
2025-07-05 10:45:00,786.5,31.775,66.75
2025-07-05 11:00:00,826.0,32.0,61.0
2025-07-05 11:15:00,844.0,32.175000000000004,49.75
2025-07-05 11:30:00,862.0,32.35,38.5
2025-07-05 11:45:00,880.0,32.525000000000006,27.25
2025-07-05 12:00:00,898.0,32.7,16.0
2025-07-05 12:15:00,891.5,32.800000000000004,18.75
2025-07-05 12:30:00,885.0,32.900000000000006,21.5
2025-07-05 12:45:00,878.5,33.0,24.25
2025-07-05 13:00:00,872.0,33.1,27.0
2025-07-05 13:15:00,850.5,33.075,23.5
2025-07-05 13:30:00,829.0,33.05,20.0
2025-07-05 13:45:00,807.5,33.025,16.5
2025-07-05 14:00:00,786.0,33.0,13.0
2025-07-05 14:15:00,769.0,33.1,11.75
2025-07-05 14:30:00,752.0,33.2,10.5
2025-07-05 14:45:00,735.0,33.3,9.25
2025-07-05 15:00:00,718.0,33.4,8.0
2025-07-05 15:15:00,676.25,33.375,14.5
2025-07-05 15:30:00,634.5,33.349999999999994,21.0
2025-07-05 15:45:00,592.75,33.324999999999996,27.5
2025-07-05 16:00:00,551.0,33.3,34.0
2025-07-05 16:15:00,499.5,32.974999999999994,40.5
2025-07-05 16:30:00,448.0,32.65,47.0
2025-07-05 16:45:00,396.5,32.324999999999996,53.5
2025-07-05 17:00:00,345.0,32.0,60.0
2025-07-05 17:15:00,290.75,31.75,61.0
2025-07-05 17:30:00,236.5,31.5,62.0
2025-07-05 17:45:00,182.25,31.25,63.0
2025-07-05 18:00:00,128.0,31.0,64.0
2025-07-05 18:15:00,100.5,30.7,73.0
2025-07-05 18:30:00,73.0,30.400000000000002,82.0
2025-07-05 18:45:00,45.5,30.1,91.0
2025-07-05 19:00:00,18.0,29.8,100.0
2025-07-05 19:15:00,13.5,29.65,93.0
2025-07-05 19:30:00,9.0,29.5,86.0
2025-07-05 19:45:00,4.5,29.349999999999998,79.0
2025-07-05 20:00:00,0.0,29.2,72.0
2025-07-05 20:15:00,0.0,29.075,75.75
2025-07-05 20:30:00,0.0,28.95,79.5
2025-07-05 20:45:00,0.0,28.825,83.25
2025-07-05 21:00:00,0.0,28.7,87.0
2025-07-05 21:15:00,0.0,28.575,89.25
2025-07-05 21:30:00,0.0,28.45,91.5
2025-07-05 21:45:00,0.0,28.325,93.75
2025-07-05 22:00:00,0.0,28.2,96.0
2025-07-05 22:15:00,0.0,28.05,97.0
2025-07-05 22:30:00,0.0,27.900000000000002,98.0
2025-07-05 22:45:00,0.0,27.75,99.0
2025-07-05 23:00:00,0.0,27.6,100.0
2025-07-05 23:15:00,0.0,27.525000000000002,100.0
2025-07-05 23:30:00,0.0,27.45,100.0
2025-07-05 23:45:00,0.0,27.375,100.0
2025-07-06 00:00:00,0.0,27.3,100.0
2025-07-06 00:15:00,0.0,27.15,99.5
2025-07-06 00:30:00,0.0,27.0,99.0
2025-07-06 00:45:00,0.0,26.849999999999998,98.5
2025-07-06 01:00:00,0.0,26.7,98.0
2025-07-06 01:15:00,0.0,26.599999999999998,98.5
2025-07-06 01:30:00,0.0,26.5,99.0
2025-07-06 01:45:00,0.0,26.4,99.5
2025-07-06 02:00:00,0.0,26.3,100.0
2025-07-06 02:15:00,0.0,26.225,100.0
2025-07-06 02:30:00,0.0,26.15,100.0
2025-07-06 02:45:00,0.0,26.075,100.0
2025-07-06 03:00:00,0.0,26.0,100.0
2025-07-06 03:15:00,0.0,25.95,95.5
2025-07-06 03:30:00,0.0,25.9,91.0
2025-07-06 03:45:00,0.0,25.85,86.5
2025-07-06 04:00:00,0.0,25.8,82.0
2025-07-06 04:15:00,0.0,25.75,86.0
2025-07-06 04:30:00,0.0,25.7,90.0
2025-07-06 04:45:00,0.0,25.650000000000002,94.0
2025-07-06 05:00:00,0.0,25.6,98.0
2025-07-06 05:15:00,4.25,25.675,98.5
2025-07-06 05:30:00,8.5,25.75,99.0
2025-07-06 05:45:00,12.750000000000002,25.825,99.5
2025-07-06 06:00:00,17.0,25.9,100.0
2025-07-06 06:15:00,49.5,26.25,99.75
2025-07-06 06:30:00,82.0,26.6,99.5
2025-07-06 06:45:00,114.5,26.95,99.25
2025-07-06 07:00:00,147.0,27.3,99.0
2025-07-06 07:15:00,192.25,27.875,77.25
2025-07-06 07:30:00,237.5,28.450000000000003,55.5
2025-07-06 07:45:00,282.75,29.025000000000002,33.74999999999999
2025-07-06 08:00:00,328.0,29.6,12.0
2025-07-06 08:15:00,378.75,29.975,16.0
2025-07-06 08:30:00,429.5,30.35,20.0
2025-07-06 08:45:00,480.25,30.725,24.0
2025-07-06 09:00:00,531.0,31.1,28.0
2025-07-06 09:15:00,560.5,31.175,35.0
2025-07-06 09:30:00,590.0,31.25,42.0
2025-07-06 09:45:00,619.5,31.325,49.0
2025-07-06 10:00:00,649.0,31.4,56.0
2025-07-06 10:15:00,686.0,31.525,66.0
2025-07-06 10:30:00,723.0,31.65,76.0
2025-07-06 10:45:00,760.0,31.775,86.0
2025-07-06 11:00:00,797.0,31.9,96.0
2025-07-06 11:15:00,796.5,32.0,97.0
2025-07-06 11:30:00,796.0,32.1,98.0
2025-07-06 11:45:00,795.5,32.199999999999996,99.0
2025-07-06 12:00:00,795.0,32.3,100.0
2025-07-06 12:15:00,743.5,32.275,100.0
2025-07-06 12:30:00,692.0,32.25,100.0
2025-07-06 12:45:00,640.5,32.225,100.0
2025-07-06 13:00:00,589.0,32.2,100.0
2025-07-06 13:15:00,592.5,32.325,100.0
2025-07-06 13:30:00,596.0,32.45,100.0
2025-07-06 13:45:00,599.5,32.575,100.0
2025-07-06 14:00:00,603.0,32.7,100.0
2025-07-06 14:15:00,623.5,32.7,100.0
2025-07-06 14:30:00,644.0,32.7,100.0
2025-07-06 14:45:00,664.5,32.7,100.0
2025-07-06 15:00:00,685.0,32.7,100.0
